CodeInd2,2010pop,state,stateCode,zipCode,StateAbbr,2010.SSrecip,fips,IRS_rtrns
C4215142,1163,Pennsylvania,42,15142,PA,325,42,1028
C4215143,19660,Pennsylvania,42,15143,PA,3995,42,9508
C4215144,4142,Pennsylvania,42,15144,PA,1075,42,2242
C4215145,7132,Pennsylvania,42,15145,PA,1730,42,3634
C4215146,28323,Pennsylvania,42,15146,PA,6945,42,15147
C4215147,17395,Pennsylvania,42,15147,PA,4630,42,8939
C4215148,2814,Pennsylvania,42,15148,PA,620,42,1185
C4215201,12713,Pennsylvania,42,15201,PA,2685,42,6835
C4215202,19685,Pennsylvania,42,15202,PA,3805,42,10655
C4215203,9949,Pennsylvania,42,15203,PA,1620,42,4984
C4215204,8329,Pennsylvania,42,15204,PA,1700,42,3917
C4215205,21865,Pennsylvania,42,15205,PA,4180,42,11984
C4215206,28615,Pennsylvania,42,15206,PA,5660,42,13888
C4215207,11268,Pennsylvania,42,15207,PA,2610,42,5493
C4215208,10406,Pennsylvania,42,15208,PA,2185,42,4785
C4215209,12438,Pennsylvania,42,15209,PA,2915,42,6614
C4215210,25954,Pennsylvania,42,15210,PA,5165,42,12007
C4215211,11081,Pennsylvania,42,15211,PA,2140,42,6176
C4215212,27895,Pennsylvania,42,15212,PA,5635,42,13606
C4215213,30844,Pennsylvania,42,15213,PA,2980,42,6496
C4215214,14352,Pennsylvania,42,15214,PA,2905,42,6877
C4215215,12615,Pennsylvania,42,15215,PA,2575,42,6437
C4215216,23350,Pennsylvania,42,15216,PA,4255,42,12323
C4215217,27220,Pennsylvania,42,15217,PA,4305,42,12797
C4215218,13851,Pennsylvania,42,15218,PA,2605,42,7414
C4215219,16696,Pennsylvania,42,15219,PA,2570,42,5105
C4215220,17718,Pennsylvania,42,15220,PA,3795,42,9369
C4215221,31060,Pennsylvania,42,15221,PA,7210,42,15656
C4215222,3294,Pennsylvania,42,15222,PA,615,42,2453
C4215223,7236,Pennsylvania,42,15223,PA,1710,42,3947
C4215224,10141,Pennsylvania,42,15224,PA,1965,42,5307
C4215225,1084,Pennsylvania,42,15225,PA,310,42,641
C4215226,13974,Pennsylvania,42,15226,PA,3055,42,7289
C4215227,28156,Pennsylvania,42,15227,PA,6165,42,15227
C4215228,17595,Pennsylvania,42,15228,PA,3030,42,8940
C4215229,13825,Pennsylvania,42,15229,PA,2845,42,7557
C4215232,11374,Pennsylvania,42,15232,PA,1155,42,5484
C4215233,4451,Pennsylvania,42,15233,PA,755,42,1477
C4215234,14056,Pennsylvania,42,15234,PA,3420,42,7709
C4215235,34580,Pennsylvania,42,15235,PA,9040,42,18659
C4215236,29724,Pennsylvania,42,15236,PA,7770,42,15620
C4215237,41895,Pennsylvania,42,15237,PA,8655,42,22302
C4215238,13162,Pennsylvania,42,15238,PA,3285,42,6981
C4215239,21024,Pennsylvania,42,15239,PA,4275,42,10804
C4215241,20395,Pennsylvania,42,15241,PA,3930,42,9920
C4215243,13406,Pennsylvania,42,15243,PA,3695,42,7178
C4215260,0,Pennsylvania,42,15260,PA,,,
C4215290,0,Pennsylvania,42,15290,PA,,,
C4215301,49331,Pennsylvania,42,15301,PA,12100,42,23674
C4215310,290,Pennsylvania,42,15310,PA,80,42,124
C4215311,1391,Pennsylvania,42,15311,PA,305,42,671
C4215312,3579,Pennsylvania,42,15312,PA,860,42,1686
C4215313,377,Pennsylvania,42,15313,PA,115,42,
C4215314,3788,Pennsylvania,42,15314,PA,890,42,1668
C4215315,776,Pennsylvania,42,15315,PA,220,42,
C4215316,131,Pennsylvania,42,15316,PA,80,42,114
C4215317,36535,Pennsylvania,42,15317,PA,7745,42,18503
C4215320,5384,Pennsylvania,42,15320,PA,1340,42,2390
C4215321,1676,Pennsylvania,42,15321,PA,405,42,920
C4215322,2018,Pennsylvania,42,15322,PA,540,42,873
C4215323,4542,Pennsylvania,42,15323,PA,1015,42,2156
C4215324,632,Pennsylvania,42,15324,PA,200,42,
C4215325,439,Pennsylvania,42,15325,PA,145,42,
C4215327,1527,Pennsylvania,42,15327,PA,340,42,572
C4215329,1709,Pennsylvania,42,15329,PA,405,42,878
C4215330,5299,Pennsylvania,42,15330,PA,1265,42,2638
C4215331,1090,Pennsylvania,42,15331,PA,300,42,
C4215332,8148,Pennsylvania,42,15332,PA,2085,42,4263
C4215333,2150,Pennsylvania,42,15333,PA,525,42,928
C4215334,113,Pennsylvania,42,15334,PA,40,42,
C4215337,744,Pennsylvania,42,15337,PA,185,42,319
C4215338,1606,Pennsylvania,42,15338,PA,395,42,741
C4215340,1469,Pennsylvania,42,15340,PA,350,42,765
C4215341,869,Pennsylvania,42,15341,PA,180,42,353
C4215342,4818,Pennsylvania,42,15342,PA,1285,42,2501
C4215344,1450,Pennsylvania,42,15344,PA,415,42,789
C4215345,1642,Pennsylvania,42,15345,PA,435,42,743
C4215346,749,Pennsylvania,42,15346,PA,200,42,
C4215347,582,Pennsylvania,42,15347,PA,185,42,
C4215348,283,Pennsylvania,42,15348,PA,90,42,
C4215349,1737,Pennsylvania,42,15349,PA,465,42,803
C4215350,425,Pennsylvania,42,15350,PA,160,42,
C4215351,901,Pennsylvania,42,15351,PA,165,42,
C4215352,987,Pennsylvania,42,15352,PA,195,42,358
C4215353,64,Pennsylvania,42,15353,PA,15,42,
C4215357,1661,Pennsylvania,42,15357,PA,445,42,780
C4215358,923,Pennsylvania,42,15358,PA,260,42,
C4215359,174,Pennsylvania,42,15359,PA,65,42,117
C4215360,1731,Pennsylvania,42,15360,PA,410,42,892
C4215361,151,Pennsylvania,42,15361,PA,45,42,
C4215362,767,Pennsylvania,42,15362,PA,160,42,327
C4215363,760,Pennsylvania,42,15363,PA,220,42,427
C4215364,869,Pennsylvania,42,15364,PA,140,42,316
C4215366,164,Pennsylvania,42,15366,PA,55,42,
C4215367,8731,Pennsylvania,42,15367,PA,930,42,4071
C4215368,473,Pennsylvania,42,15368,PA,160,42,
C4215370,14870,Pennsylvania,42,15370,PA,2690,42,5472
C4215376,1740,Pennsylvania,42,15376,PA,350,42,797
C4215377,724,Pennsylvania,42,15377,PA,145,42,317
C4215378,106,Pennsylvania,42,15378,PA,40,42,
C4215379,132,Pennsylvania,42,15379,PA,40,42,
C4215380,719,Pennsylvania,42,15380,PA,175,42,308
C4215401,32288,Pennsylvania,42,15401,PA,8445,42,14350
C4215410,905,Pennsylvania,42,15410,PA,180,42,351
C4215411,661,Pennsylvania,42,15411,PA,220,42,317
C4215412,470,Pennsylvania,42,15412,PA,80,42,
C4215413,551,Pennsylvania,42,15413,PA,150,42,232
C4215417,9469,Pennsylvania,42,15417,PA,2055,42,3510
C4215419,4492,Pennsylvania,42,15419,PA,535,42,883
C4215420,251,Pennsylvania,42,15420,PA,75,42,
C4215421,112,Pennsylvania,42,15421,PA,155,42,
C4215422,220,Pennsylvania,42,15422,PA,70,42,
C4215423,1781,Pennsylvania,42,15423,PA,455,42,885
C4215424,2489,Pennsylvania,42,15424,PA,690,42,1060
C4215425,19270,Pennsylvania,42,15425,PA,4790,42,8768
C4215427,1091,Pennsylvania,42,15427,PA,345,42,532
C4215428,1806,Pennsylvania,42,15428,PA,455,42,842
C4215429,126,Pennsylvania,42,15429,PA,65,42,101
C4215430,314,Pennsylvania,42,15430,PA,70,42,
C4215431,4744,Pennsylvania,42,15431,PA,1100,42,2126
C4215432,427,Pennsylvania,42,15432,PA,130,42,
C4215433,741,Pennsylvania,42,15433,PA,220,42,327
C4215434,313,Pennsylvania,42,15434,PA,90,42,
C4215435,437,Pennsylvania,42,15435,PA,185,42,
C4215436,2740,Pennsylvania,42,15436,PA,725,42,1222
C4215437,2573,Pennsylvania,42,15437,PA,450,42,1184
C4215438,2221,Pennsylvania,42,15438,PA,605,42,1045
C4215440,349,Pennsylvania,42,15440,PA,80,42,141
C4215442,2105,Pennsylvania,42,15442,PA,600,42,1002
C4215443,377,Pennsylvania,42,15443,PA,70,42,
C4215444,517,Pennsylvania,42,15444,PA,185,42,276
C4215445,2693,Pennsylvania,42,15445,PA,900,42,1504
C4215446,324,Pennsylvania,42,15446,PA,155,42,286
C4215447,181,Pennsylvania,42,15447,PA,50,42,
C4215448,192,Pennsylvania,42,15448,PA,60,42,
C4215449,184,Pennsylvania,42,15449,PA,60,42,
C4215450,2323,Pennsylvania,42,15450,PA,110,42,155
C4215451,955,Pennsylvania,42,15451,PA,180,42,336
C4215454,237,Pennsylvania,42,15454,PA,55,42,
C4215455,298,Pennsylvania,42,15455,PA,100,42,
C4215456,2976,Pennsylvania,42,15456,PA,735,42,1179
C4215458,2379,Pennsylvania,42,15458,PA,595,42,1056
C4215459,1763,Pennsylvania,42,15459,PA,440,42,719
C4215460,120,Pennsylvania,42,15460,PA,40,42,
C4215461,4333,Pennsylvania,42,15461,PA,1140,42,1935
C4215462,398,Pennsylvania,42,15462,PA,90,42,192
C4215463,64,Pennsylvania,42,15463,PA,120,42,
C4215464,1536,Pennsylvania,42,15464,PA,310,42,619
C4215466,458,Pennsylvania,42,15466,PA,110,42,
C4215467,141,Pennsylvania,42,15467,PA,55,42,
C4215468,2303,Pennsylvania,42,15468,PA,595,42,1065
C4215469,2331,Pennsylvania,42,15469,PA,520,42,936
C4215470,982,Pennsylvania,42,15470,PA,145,42,350
C4215472,306,Pennsylvania,42,15472,PA,85,42,
C4215473,3862,Pennsylvania,42,15473,PA,1140,42,1876
C4215474,2049,Pennsylvania,42,15474,PA,515,42,915
C4215475,1356,Pennsylvania,42,15475,PA,355,42,
C4215476,157,Pennsylvania,42,15476,PA,65,42,
C4215477,855,Pennsylvania,42,15477,PA,340,42,
C4215478,6446,Pennsylvania,42,15478,PA,1430,42,2771
C4215479,2113,Pennsylvania,42,15479,PA,510,42,1053
C4215480,1946,Pennsylvania,42,15480,PA,490,42,871
C4215482,604,Pennsylvania,42,15482,PA,170,42,
C4215483,513,Pennsylvania,42,15483,PA,140,42,
C4215484,328,Pennsylvania,42,15484,PA,110,42,
C4215486,2303,Pennsylvania,42,15486,PA,580,42,1053
C4215489,389,Pennsylvania,42,15489,PA,100,42,
C4215490,628,Pennsylvania,42,15490,PA,140,42,289
C4215492,108,Pennsylvania,42,15492,PA,40,42,
C4215501,16861,Pennsylvania,42,15501,PA,3990,42,7492
C4215502,191,Pennsylvania,42,15502,PA,75,42,
C4215510,2229,Pennsylvania,42,15510,PA,,,
C4215520,293,Pennsylvania,42,15520,PA,75,42,
C4215521,1872,Pennsylvania,42,15521,PA,440,42,795
C4215522,12036,Pennsylvania,42,15522,PA,3390,42,5599
C4215530,5368,Pennsylvania,42,15530,PA,1150,42,2391
C4215531,3861,Pennsylvania,42,15531,PA,985,42,1696
C4215532,142,Pennsylvania,42,15532,PA,35,42,
C4215533,1370,Pennsylvania,42,15533,PA,330,42,697
C4215534,932,Pennsylvania,42,15534,PA,240,42,377
C4215535,2203,Pennsylvania,42,15535,PA,540,42,951
C4215536,459,Pennsylvania,42,15536,PA,120,42,219
C4215537,7952,Pennsylvania,42,15537,PA,2155,42,3599
C4215538,824,Pennsylvania,42,15538,PA,185,42,350
C4215539,498,Pennsylvania,42,15539,PA,135,42,275
C4215540,290,Pennsylvania,42,15540,PA,100,42,152
C4215541,3721,Pennsylvania,42,15541,PA,810,42,1772
C4215542,1175,Pennsylvania,42,15542,PA,280,42,550
C4215544,264,Pennsylvania,42,15544,PA,55,42,
C4215545,2879,Pennsylvania,42,15545,PA,715,42,1246
C4215546,386,Pennsylvania,42,15546,PA,85,42,187
C4215547,504,Pennsylvania,42,15547,PA,165,42,
C4215550,1699,Pennsylvania,42,15550,PA,425,42,771
C4215551,860,Pennsylvania,42,15551,PA,190,42,361
C4215552,6115,Pennsylvania,42,15552,PA,1415,42,2626
C4215554,2553,Pennsylvania,42,15554,PA,530,42,1147
C4215555,112,Pennsylvania,42,15555,PA,30,42,
C4215557,3684,Pennsylvania,42,15557,PA,885,42,1804
C4215558,2126,Pennsylvania,42,15558,PA,425,42,804
C4215559,1968,Pennsylvania,42,15559,PA,505,42,939
C4215560,175,Pennsylvania,42,15560,PA,70,42,
C4215561,168,Pennsylvania,42,15561,PA,50,42,
C4215562,201,Pennsylvania,42,15562,PA,65,42,140
C4215563,3345,Pennsylvania,42,15563,PA,850,42,1459
C4215564,50,Pennsylvania,42,15564,PA,25,42,
C4215601,59483,Pennsylvania,42,15601,PA,14575,42,28642
C4215610,3738,Pennsylvania,42,15610,PA,815,42,1774
C4215611,543,Pennsylvania,42,15611,PA,150,42,295
C4215612,474,Pennsylvania,42,15612,PA,120,42,211
C4215613,13933,Pennsylvania,42,15613,PA,3540,42,6704
C4215615,387,Pennsylvania,42,15615,PA,70,42,138
C4215616,23,Pennsylvania,42,15616,PA,65,42,
C4215617,367,Pennsylvania,42,15617,PA,90,42,
C4215618,2634,Pennsylvania,42,15618,PA,650,42,1209
C4215620,911,Pennsylvania,42,15620,PA,260,42,450
C4215621,47,Pennsylvania,42,15621,PA,40,42,
C4215622,1387,Pennsylvania,42,15622,PA,340,42,667
C4215623,762,Pennsylvania,42,15623,PA,155,42,395
C4215624,410,Pennsylvania,42,15624,PA,155,42,
C4215625,144,Pennsylvania,42,15625,PA,40,42,
C4215626,5105,Pennsylvania,42,15626,PA,1400,42,2688
C4215627,6544,Pennsylvania,42,15627,PA,1650,42,3197
C4215628,525,Pennsylvania,42,15628,PA,190,42,295
C4215629,676,Pennsylvania,42,15629,PA,175,42,
C4215631,1075,Pennsylvania,42,15631,PA,245,42,
C4215632,9363,Pennsylvania,42,15632,PA,1880,42,4714
C4215633,293,Pennsylvania,42,15633,PA,80,42,
C4215634,523,Pennsylvania,42,15634,PA,140,42,330
C4215635,220,Pennsylvania,42,15635,PA,75,42,
C4215636,3946,Pennsylvania,42,15636,PA,620,42,1858
C4215637,1861,Pennsylvania,42,15637,PA,470,42,967
C4215638,288,Pennsylvania,42,15638,PA,90,42,
C4215639,2301,Pennsylvania,42,15639,PA,460,42,955
C4215640,378,Pennsylvania,42,15640,PA,60,42,
C4215641,500,Pennsylvania,42,15641,PA,150,42,265
C4215642,45286,Pennsylvania,42,15642,PA,9750,42,22528
C4215644,18836,Pennsylvania,42,15644,PA,4595,42,9156
C4215646,233,Pennsylvania,42,15646,PA,95,42,138
C4215647,314,Pennsylvania,42,15647,PA,85,42,209
C4215650,28432,Pennsylvania,42,15650,PA,7125,42,13152
C4215655,423,Pennsylvania,42,15655,PA,165,42,345
C4215656,10298,Pennsylvania,42,15656,PA,2615,42,5028
C4215658,8916,Pennsylvania,42,15658,PA,2385,42,4243
C4215660,323,Pennsylvania,42,15660,PA,80,42,129
C4215661,504,Pennsylvania,42,15661,PA,125,42,307
C4215662,271,Pennsylvania,42,15662,PA,85,42,
C4215663,455,Pennsylvania,42,15663,PA,140,42,
C4215665,1472,Pennsylvania,42,15665,PA,295,42,809
C4215666,16461,Pennsylvania,42,15666,PA,4140,42,7509
C4215668,13139,Pennsylvania,42,15668,PA,3360,42,6894
C4215670,3649,Pennsylvania,42,15670,PA,905,42,1817
C4215671,865,Pennsylvania,42,15671,PA,240,42,370
C4215672,3334,Pennsylvania,42,15672,PA,725,42,1684
C4215673,1296,Pennsylvania,42,15673,PA,325,42,
C4215675,1003,Pennsylvania,42,15675,PA,265,42,545
C4215676,437,Pennsylvania,42,15676,PA,125,42,
C4215677,389,Pennsylvania,42,15677,PA,115,42,204
C4215678,476,Pennsylvania,42,15678,PA,170,42,307
C4215679,3343,Pennsylvania,42,15679,PA,785,42,1627
C4215680,101,Pennsylvania,42,15680,PA,90,42,
C4215681,5241,Pennsylvania,42,15681,PA,1150,42,2370
C4215683,8248,Pennsylvania,42,15683,PA,2195,42,3939
C4215684,841,Pennsylvania,42,15684,PA,180,42,389
C4215686,972,Pennsylvania,42,15686,PA,260,42,454
C4215687,1476,Pennsylvania,42,15687,PA,365,42,676
C4215688,641,Pennsylvania,42,15688,PA,160,42,350
C4215689,229,Pennsylvania,42,15689,PA,60,42,
C4215690,9078,Pennsylvania,42,15690,PA,2320,42,4209
C4215691,70,Pennsylvania,42,15691,PA,55,42,
C4215692,941,Pennsylvania,42,15692,PA,230,42,496
C4215693,189,Pennsylvania,42,15693,PA,55,42,
C4215695,337,Pennsylvania,42,15695,PA,95,42,
C4215696,384,Pennsylvania,42,15696,PA,175,42,
C4215697,3038,Pennsylvania,42,15697,PA,730,42,1585
C4215698,791,Pennsylvania,42,15698,PA,205,42,395
C4215701,34704,Pennsylvania,42,15701,PA,6095,42,12562
C4215710,266,Pennsylvania,42,15710,PA,75,42,
C4215711,412,Pennsylvania,42,15711,PA,115,42,164
C4215712,151,Pennsylvania,42,15712,PA,45,42,
C4215713,294,Pennsylvania,42,15713,PA,55,42,110
C4215714,5323,Pennsylvania,42,15714,PA,1485,42,2752
C4215715,621,Pennsylvania,42,15715,PA,185,42,
C4215716,683,Pennsylvania,42,15716,PA,255,42,
C4215717,10847,Pennsylvania,42,15717,PA,2585,42,4762
C4215721,234,Pennsylvania,42,15721,PA,70,42,
C4215722,2432,Pennsylvania,42,15722,PA,505,42,1067
C4215723,46,Pennsylvania,42,15723,PA,20,42,
C4215724,2412,Pennsylvania,42,15724,PA,600,42,995
C4215725,1446,Pennsylvania,42,15725,PA,325,42,668
C4215727,168,Pennsylvania,42,15727,PA,40,42,
C4215728,3701,Pennsylvania,42,15728,PA,865,42,1652
C4215729,1537,Pennsylvania,42,15729,PA,325,42,651
C4215730,69,Pennsylvania,42,15730,PA,30,42,
C4215731,315,Pennsylvania,42,15731,PA,110,42,
C4215732,1669,Pennsylvania,42,15732,PA,370,42,777
C4215733,108,Pennsylvania,42,15733,PA,55,42,
C4215734,322,Pennsylvania,42,15734,PA,95,42,
C4215736,613,Pennsylvania,42,15736,PA,210,42,
C4215737,83,Pennsylvania,42,15737,PA,200,42,
C4215738,265,Pennsylvania,42,15738,PA,70,42,
C4215739,462,Pennsylvania,42,15739,PA,85,42,
C4215741,83,Pennsylvania,42,15741,PA,20,42,
C4215742,950,Pennsylvania,42,15742,PA,240,42,416
C4215744,105,Pennsylvania,42,15744,PA,25,42,
C4215745,337,Pennsylvania,42,15745,PA,75,42,
C4215746,135,Pennsylvania,42,15746,PA,85,42,
C4215747,2027,Pennsylvania,42,15747,PA,430,42,866
C4215748,7060,Pennsylvania,42,15748,PA,1655,42,3353
C4215750,245,Pennsylvania,42,15750,PA,45,42,
C4215752,54,Pennsylvania,42,15752,PA,35,42,
C4215753,513,Pennsylvania,42,15753,PA,120,42,187
C4215754,502,Pennsylvania,42,15754,PA,125,42,
C4215756,207,Pennsylvania,42,15756,PA,65,42,
C4215757,1618,Pennsylvania,42,15757,PA,445,42,744
C4215759,3004,Pennsylvania,42,15759,PA,545,42,1185
C4215760,152,Pennsylvania,42,15760,PA,35,42,
C4215761,111,Pennsylvania,42,15761,PA,20,42,
C4215762,823,Pennsylvania,42,15762,PA,185,42,434
C4215764,163,Pennsylvania,42,15764,PA,35,42,
C4215765,1707,Pennsylvania,42,15765,PA,355,42,820
C4215767,14668,Pennsylvania,42,15767,PA,3310,42,6464
C4215770,184,Pennsylvania,42,15770,PA,65,42,
C4215771,991,Pennsylvania,42,15771,PA,235,42,405
C4215772,1715,Pennsylvania,42,15772,PA,415,42,678
C4215773,516,Pennsylvania,42,15773,PA,110,42,179
C4215774,3029,Pennsylvania,42,15774,PA,690,42,1507
C4215775,751,Pennsylvania,42,15775,PA,70,42,
C4215776,52,Pennsylvania,42,15776,PA,,,
C4215777,170,Pennsylvania,42,15777,PA,35,42,
C4215778,140,Pennsylvania,42,15778,PA,40,42,
C4215779,414,Pennsylvania,42,15779,PA,100,42,
C4215780,148,Pennsylvania,42,15780,PA,40,42,
C4215781,94,Pennsylvania,42,15781,PA,40,42,
C4215783,140,Pennsylvania,42,15783,PA,25,42,
C4215784,67,Pennsylvania,42,15784,PA,35,42,
C4215801,19270,Pennsylvania,42,15801,PA,4980,42,9502
C4215821,164,Pennsylvania,42,15821,PA,55,42,
C4215823,1431,Pennsylvania,42,15823,PA,395,42,746
C4215824,5407,Pennsylvania,42,15824,PA,1300,42,2554
C4215825,9562,Pennsylvania,42,15825,PA,2450,42,4554
C4215827,231,Pennsylvania,42,15827,PA,85,42,184
C4215828,286,Pennsylvania,42,15828,PA,100,42,145
C4215829,1274,Pennsylvania,42,15829,PA,325,42,603
C4215832,328,Pennsylvania,42,15832,PA,110,42,150
C4215834,4533,Pennsylvania,42,15834,PA,1375,42,2237
C4215840,1993,Pennsylvania,42,15840,PA,525,42,1029
C4215841,389,Pennsylvania,42,15841,PA,85,42,
C4215845,3197,Pennsylvania,42,15845,PA,925,42,1616
C4215846,3636,Pennsylvania,42,15846,PA,810,42,1645
C4215847,255,Pennsylvania,42,15847,PA,45,42,
C4215848,1027,Pennsylvania,42,15848,PA,235,42,467
C4215849,1399,Pennsylvania,42,15849,PA,360,42,670
C4215851,6671,Pennsylvania,42,15851,PA,1725,42,3059
C4215853,6578,Pennsylvania,42,15853,PA,1790,42,3264
C4215856,889,Pennsylvania,42,15856,PA,220,42,451
C4215857,13212,Pennsylvania,42,15857,PA,3435,42,6957
C4215860,1065,Pennsylvania,42,15860,PA,310,42,561
C4215861,174,Pennsylvania,42,15861,PA,70,42,
C4215863,225,Pennsylvania,42,15863,PA,50,42,
C4215864,1845,Pennsylvania,42,15864,PA,415,42,904
C4215865,1295,Pennsylvania,42,15865,PA,350,42,573
C4215866,261,Pennsylvania,42,15866,PA,60,42,100
C4215868,1350,Pennsylvania,42,15868,PA,475,42,715
C4215870,1326,Pennsylvania,42,15870,PA,335,42,680
C4215901,4190,Pennsylvania,42,15901,PA,1580,42,1551
C4215902,12513,Pennsylvania,42,15902,PA,3205,42,5471
C4215904,16608,Pennsylvania,42,15904,PA,4510,42,7483
C4215905,21226,Pennsylvania,42,15905,PA,5630,42,10467
C4215906,11144,Pennsylvania,42,15906,PA,3075,42,4913
C4215909,5611,Pennsylvania,42,15909,PA,1545,42,2605
C4215920,922,Pennsylvania,42,15920,PA,285,42,511
C4215921,176,Pennsylvania,42,15921,PA,215,42,
C4215922,177,Pennsylvania,42,15922,PA,55,42,
C4215923,1770,Pennsylvania,42,15923,PA,435,42,754
C4215924,1034,Pennsylvania,42,15924,PA,275,42,476
C4215925,147,Pennsylvania,42,15925,PA,50,42,
C4215926,2676,Pennsylvania,42,15926,PA,775,42,1278
C4215927,1176,Pennsylvania,42,15927,PA,260,42,563
C4215928,1974,Pennsylvania,42,15928,PA,715,42,1010
C4215929,75,Pennsylvania,42,15929,PA,45,42,
C4215930,241,Pennsylvania,42,15930,PA,120,42,
C4215931,9148,Pennsylvania,42,15931,PA,2390,42,4081
C4215934,218,Pennsylvania,42,15934,PA,85,42,
C4215935,2620,Pennsylvania,42,15935,PA,745,42,1268
C4215936,1620,Pennsylvania,42,15936,PA,430,42,711
C4215937,779,Pennsylvania,42,15937,PA,220,42,
C4215938,2583,Pennsylvania,42,15938,PA,640,42,1156
C4215940,3992,Pennsylvania,42,15940,PA,365,42,813
C4215942,2079,Pennsylvania,42,15942,PA,555,42,1020
C4215943,3942,Pennsylvania,42,15943,PA,1130,42,1708
C4215944,3472,Pennsylvania,42,15944,PA,855,42,1488
C4215945,198,Pennsylvania,42,15945,PA,80,42,122
C4215946,7093,Pennsylvania,42,15946,PA,1785,42,3272
C4215948,550,Pennsylvania,42,15948,PA,125,42,
C4215949,672,Pennsylvania,42,15949,PA,195,42,342
C4215951,453,Pennsylvania,42,15951,PA,170,42,
C4215952,1413,Pennsylvania,42,15952,PA,365,42,685
C4215953,83,Pennsylvania,42,15953,PA,25,42,
C4215954,2413,Pennsylvania,42,15954,PA,615,42,996
C4215955,2551,Pennsylvania,42,15955,PA,450,42,918
C4215956,2739,Pennsylvania,42,15956,PA,690,42,1320
C4215957,755,Pennsylvania,42,15957,PA,150,42,250
C4215958,2301,Pennsylvania,42,15958,PA,460,42,1047
C4215960,425,Pennsylvania,42,15960,PA,110,42,
C4215961,854,Pennsylvania,42,15961,PA,285,42,446
C4215962,149,Pennsylvania,42,15962,PA,45,42,
C4215963,11114,Pennsylvania,42,15963,PA,3020,42,5293
C4216001,40371,Pennsylvania,42,16001,PA,10295,42,19947
C4216002,15877,Pennsylvania,42,16002,PA,3295,42,7645
C4216020,1150,Pennsylvania,42,16020,PA,255,42,562
C4216022,368,Pennsylvania,42,16022,PA,140,42,
C4216023,4169,Pennsylvania,42,16023,PA,1210,42,2136
C4216024,209,Pennsylvania,42,16024,PA,70,42,
C4216025,5564,Pennsylvania,42,16025,PA,1280,42,2588
C4216027,306,Pennsylvania,42,16027,PA,110,42,
C4216028,1886,Pennsylvania,42,16028,PA,545,42,884
C4216029,705,Pennsylvania,42,16029,PA,165,42,
C4216030,316,Pennsylvania,42,16030,PA,95,42,
C4216033,6165,Pennsylvania,42,16033,PA,1150,42,3067
C4216034,2054,Pennsylvania,42,16034,PA,395,42,920
C4216035,122,Pennsylvania,42,16035,PA,35,42,
C4216036,200,Pennsylvania,42,16036,PA,70,42,
C4216037,4589,Pennsylvania,42,16037,PA,865,42,2261
C4216038,3517,Pennsylvania,42,16038,PA,750,42,1553
C4216040,975,Pennsylvania,42,16040,PA,230,42,420
C4216041,1888,Pennsylvania,42,16041,PA,495,42,878
C4216045,1195,Pennsylvania,42,16045,PA,310,42,623
C4216046,14396,Pennsylvania,42,16046,PA,1790,42,6694
C4216048,139,Pennsylvania,42,16048,PA,50,42,
C4216049,3241,Pennsylvania,42,16049,PA,805,42,1420
C4216050,1546,Pennsylvania,42,16050,PA,310,42,653
C4216051,3043,Pennsylvania,42,16051,PA,745,42,1592
C4216052,2447,Pennsylvania,42,16052,PA,545,42,1253
C4216053,4020,Pennsylvania,42,16053,PA,965,42,2035
C4216054,497,Pennsylvania,42,16054,PA,100,42,
C4216055,8486,Pennsylvania,42,16055,PA,1780,42,4089
C4216056,4791,Pennsylvania,42,16056,PA,1200,42,2542
C4216057,13909,Pennsylvania,42,16057,PA,1925,42,4558
C4216059,7738,Pennsylvania,42,16059,PA,1840,42,4044
C4216061,2761,Pennsylvania,42,16061,PA,610,42,1346
C4216063,6559,Pennsylvania,42,16063,PA,1960,42,3703
C4216066,28060,Pennsylvania,42,16066,PA,3225,42,13667
C4216101,34042,Pennsylvania,42,16101,PA,8575,42,14498
C4216102,5755,Pennsylvania,42,16102,PA,1315,42,2550
C4216105,15448,Pennsylvania,42,16105,PA,4290,42,7580
C4216110,314,Pennsylvania,42,16110,PA,85,42,173
C4216111,1409,Pennsylvania,42,16111,PA,185,42,490
C4216112,1571,Pennsylvania,42,16112,PA,420,42,777
C4216113,448,Pennsylvania,42,16113,PA,100,42,
C4216114,606,Pennsylvania,42,16114,PA,155,42,306
C4216115,3287,Pennsylvania,42,16115,PA,850,42,1661
C4216116,3074,Pennsylvania,42,16116,PA,735,42,1338
C4216117,17185,Pennsylvania,42,16117,PA,4320,42,8277
C4216120,2463,Pennsylvania,42,16120,PA,540,42,1098
C4216121,4941,Pennsylvania,42,16121,PA,1535,42,2084
C4216123,2237,Pennsylvania,42,16123,PA,500,42,1126
