P0010001,state,zip code tabulation area
10901,36,13619
2197,36,13620
650,36,13621
2432,36,13622
49,36,13623
5457,36,13624
1868,36,13625
2267,36,13626
220,36,13628
1525,36,13630
345,36,13633
3984,36,13634
1092,36,13635
282,36,13636
4491,36,13637
378,36,13638
243,36,13639
271,36,13640
91,36,13641
10088,36,13642
19,36,13643
2211,36,13646
69,36,13647
2424,36,13648
1391,36,13650
127,36,13651
1815,36,13652
2461,36,13654
3512,36,13655
2861,36,13656
2357,36,13658
593,36,13659
1891,36,13660
1646,36,13661
16582,36,13662
399,36,13664
882,36,13665
266,36,13666
3181,36,13667
3329,36,13668
16452,36,13669
430,36,13670
602,36,13672
2249,36,13673
126,36,13674
160,36,13675
16646,36,13676
93,36,13677
211,36,13678
1853,36,13679
1244,36,13680
897,36,13681
877,36,13682
1131,36,13684
2272,36,13685
479,36,13687
846,36,13690
3176,36,13691
27,36,13692
503,36,13693
1507,36,13694
134,36,13695
87,36,13696
2281,36,13697
2805,36,13730
1162,36,13731
8153,36,13732
5216,36,13733
2287,36,13734
2338,36,13736
953,36,13739
554,36,13740
3806,36,13743
1137,36,13744
2539,36,13746
3800,36,13748
1092,36,13750
189,36,13751
782,36,13752
5848,36,13753
3310,36,13754
1228,36,13755
613,36,13756
1045,36,13757
44264,36,13760
201,36,13774
1631,36,13775
513,36,13776
727,36,13777
5948,36,13778
1045,36,13780
755,36,13782
2670,36,13783
172,36,13784
464,36,13786
3629,36,13787
991,36,13788
19104,36,13790
105,36,13794
3800,36,13795
1236,36,13796
2250,36,13797
1398,36,13801
718,36,13802
3975,36,13803
391,36,13804
205,36,13806
1199,36,13807
1771,36,13808
1517,36,13809
1149,36,13810
4354,36,13811
2348,36,13812
977,36,13813
13999,36,13815
22455,36,13820
3442,36,13825
58,36,13826
11759,36,13827
5042,36,13830
709,36,13832
4255,36,13833
118,36,13834
1511,36,13835
4409,36,13838
1405,36,13839
529,36,13841
695,36,13842
1888,36,13843
724,36,13844
83,36,13845
305,36,13846
67,36,13847
4551,36,13849
22004,36,13850
6596,36,13856
182,36,13859
94,36,13860
432,36,13861
4189,36,13862
688,36,13863
1149,36,13864
6371,36,13865
19773,36,13901
6177,36,13902
18763,36,13903
9579,36,13904
28026,36,13905
9464,36,14001
12704,36,14004
1986,36,14005
9858,36,14006
1467,36,14008
5672,36,14009
9822,36,14011
2362,36,14012
1751,36,14013
23306,36,14020
1688,36,14024
3039,36,14025
674,36,14026
1595,36,14028
1807,36,14030
9392,36,14031
7989,36,14032
2219,36,14033
2742,36,14034
125,36,14035
5201,36,14036
1166,36,14037
101,36,14039
2217,36,14040
237,36,14041
3969,36,14042
24742,36,14043
6440,36,14047
15072,36,14048
19533,36,14051
17329,36,14052
1344,36,14054
1405,36,14055
8116,36,14057
2285,36,14058
8933,36,14059
443,36,14060
349,36,14061
3329,36,14062
14870,36,14063
1896,36,14065
1318,36,14066
5040,36,14067
7150,36,14068
844,36,14069
6732,36,14070
20374,36,14072
41937,36,14075
4330,36,14080
3095,36,14081
426,36,14082
7353,36,14085
31847,36,14086
1079,36,14091
11086,36,14092
50666,36,14094
2958,36,14098
1905,36,14101
1281,36,14102
11183,36,14103
4566,36,14105
5882,36,14108
1117,36,14109
3352,36,14111
85,36,14112
703,36,14113
45100,36,14120
3782,36,14125
588,36,14126
29961,36,14127
1591,36,14129
265,36,14130
5283,36,14131
6218,36,14132
104,36,14134
119,36,14135
5033,36,14136
2018,36,14138
2125,36,14139
7728,36,14141
1214,36,14143
1618,36,14145
41676,36,14150
1663,36,14167
36,36,14168
151,36,14169
2286,36,14170
2077,36,14171
3200,36,14172
396,36,14173
5794,36,14174
11549,36,14201
3911,36,14202
1618,36,14203
8691,36,14204
20751,36,14206
23552,36,14207
11125,36,14208
7926,36,14209
14694,36,14210
22611,36,14211
10641,36,14212
24465,36,14213
19775,36,14214
39999,36,14215
22431,36,14216
23480,36,14217
19039,36,14218
11536,36,14219
24227,36,14220
53555,36,14221
14046,36,14222
22665,36,14223
39889,36,14224
33385,36,14225
29267,36,14226
23426,36,14227
20857,36,14228
5713,36,14261
12817,36,14301
107,36,14302
5981,36,14303
30389,36,14304
16898,36,14305
14491,36,14411
7142,36,14414
132,36,14415
3817,36,14416
1325,36,14418
20467,36,14420
2468,36,14422
4799,36,14423
27007,36,14424
10717,36,14425
1964,36,14427
8096,36,14428
5726,36,14432
4629,36,14433
2941,36,14435
11415,36,14437
325,36,14441
8019,36,14445
41104,36,14450
11073,36,14454
20087,36,14456
655,36,14462
7524,36,14464
1719,36,14466
9105,36,14467
17813,36,14468
6220,36,14469
8016,36,14470
2672,36,14471
8598,36,14472
234,36,14475
2288,36,14476
1732,36,14477
1595,36,14478
275,36,14479
833,36,14480
1820,36,14481
8275,36,14482
4267,36,14485
308,36,14486
6025,36,14487
7192,36,14489
10691,36,14502
1701,36,14504
5393,36,14505
1325,36,14506
1351,36,14507
4895,36,14510
497,36,14511
4721,36,14512
13976,36,14513
6389,36,14514
2365,36,14516
2883,36,14517
11581,36,14519
2761,36,14521
9565,36,14522
2865,36,14525
19804,36,14526
12820,36,14527
67,36,14529
5575,36,14530
4431,36,14532
2000,36,14533
31426,36,14534
687,36,14536
207,36,14537
242,36,14539
4129,36,14541
97,36,14542
3152,36,14543
2101,36,14544
173,36,14545
4695,36,14546
4249,36,14548
91,36,14549
1537,36,14550
5651,36,14551
974,36,14555
18057,36,14559
2164,36,14560
3086,36,14561
14487,36,14564
6048,36,14568
6211,36,14569
1176,36,14571
5081,36,14572
50587,36,14580
120,36,14585
10256,36,14586
749,36,14588
7854,36,14589
5446,36,14590
1748,36,14591
110,36,14592
1743,36,14604
12610,36,14605
28255,36,14606
16223,36,14607
12268,36,14608
42571,36,14609
14233,36,14610
17396,36,14611
34515,36,14612
14730,36,14613
1224,36,14614
16099,36,14615
28534,36,14616
22789,36,14617
22920,36,14618
14749,36,14619
25141,36,14620
33802,36,14621
12108,36,14622
27173,36,14623
36296,36,14624
10387,36,14625
30041,36,14626
2320,36,14627
40730,36,14701
6356,36,14706
239,36,14707
183,36,14708
1535,36,14709
3540,36,14710
1766,36,14711
3342,36,14712
487,36,14714
2747,36,14715
3104,36,14716
636,36,14717
2163,36,14718
3497,36,14719
675,36,14720
230,36,14721
153,36,14722
1295,36,14723
2540,36,14724
2156,36,14726
5450,36,14727
1031,36,14728
948,36,14729
1576,36,14731
211,36,14732
3833,36,14733
2751,36,14735
282,36,14736
4252,36,14737
3651,36,14738
2903,36,14739
1431,36,14740
1873,36,14741
314,36,14742
1783,36,14743
2094,36,14744
2289,36,14747
746,36,14748
4426,36,14750
169,36,14752
1166,36,14753
667,36,14754
2916,36,14755
110,36,14756
3487,36,14757
18775,36,14760
2088,36,14767
919,36,14769
2963,36,14770
4255,36,14772
151,36,14774
2537,36,14775
667,36,14777
1453,36,14778
6932,36,14779
2225,36,14781
2401,36,14782
320,36,14783
1033,36,14784
5121,36,14787
163,36,14788
5475,36,14801
4135,36,14802
1174,36,14803
1479,36,14804
1100,36,14805
2269,36,14806
3076,36,14807
591,36,14808
2552,36,14809
12356,36,14810
3478,36,14812
2520,36,14813
1931,36,14814
946,36,14815
520,36,14816
2380,36,14817
1745,36,14818
733,36,14819
784,36,14820
3314,36,14821
1169,36,14822
3754,36,14823
678,36,14824
919,36,14825
2216,36,14826
191,36,14827
19850,36,14830
1009,36,14836
5648,36,14837
1956,36,14838
793,36,14839
3061,36,14840
915,36,14841
938,36,14842
13043,36,14843
20453,36,14845
792,36,14846
2398,36,14847
63886,36,14850
2755,36,14853
37,36,14854
956,36,14855
215,36,14856
1598,36,14858
1029,36,14859
1039,36,14860
1404,36,14861
1307,36,14864
2607,36,14865
5569,36,14867
1378,36,14869
9821,36,14870
5456,36,14871
605,36,14872
2448,36,14873
250,36,14874
401,36,14877
781,36,14878
2398,36,14879
1668,36,14880
192,36,14881
3826,36,14882
4136,36,14883
273,36,14884
873,36,14885
6753,36,14886
1590,36,14889
4149,36,14891
8189,36,14892
6,36,14893
1454,36,14894
9616,36,14895
980,36,14897
1734,36,14898
16736,36,14901
7567,36,14903
16269,36,14904
9070,36,14905
14150,37,27006
2162,37,27007
2647,37,27009
5497,37,27011
25461,37,27012
6057,37,27013
840,37,27014
1936,37,27016
9597,37,27017
7655,37,27018
4032,37,27019
6421,37,27020
18106,37,27021
1560,37,27022
11873,37,27023
2733,37,27024
11138,37,27025
4385,37,27027
25839,37,27028
38374,37,27030
10893,37,27040
7554,37,27041
834,37,27042
6615,37,27043
8536,37,27045
2024,37,27046
1191,37,27047
8609,37,27048
3893,37,27050
7369,37,27051
10624,37,27052
3007,37,27053
2567,37,27054
14200,37,27055
18901,37,27101
33208,37,27103
28485,37,27104
39568,37,27105
45015,37,27106
46963,37,27107
2539,37,27109
2127,37,27110
34138,37,27127
63,37,27201
21108,37,27203
33216,37,27205
3795,37,27207
1676,37,27208
3933,37,27209
2580,37,27212
10294,37,27214
38807,37,27215
36954,37,27217
3929,37,27229
2148,37,27231
3390,37,27233
4136,37,27235
9079,37,27239
2100,37,27242
4337,37,27243
14173,37,27244
4524,37,27248
12486,37,27249
2003,37,27252
29827,37,27253
6006,37,27258
24023,37,27260
23934,37,27262
21414,37,27263
46690,37,27265
24286,37,27278
3100,37,27281
15906,37,27282
3141,37,27283
51136,37,27284
24071,37,27288
1662,37,27291
39787,37,27292
37211,37,27295
10336,37,27298
5190,37,27299
8750,37,27301
26412,37,27302
1685,37,27305
6176,37,27306
6710,37,27310
3402,37,27311
18306,37,27312
6962,37,27313
1051,37,27314
2243,37,27315
6650,37,27316
16959,37,27317
39351,37,27320
6704,37,27325
4008,37,27326
37947,37,27330
30236,37,27332
120,37,27340
5360,37,27341
1716,37,27343
18022,37,27344
5511,37,27349
6530,37,27350
2660,37,27355
3205,37,27356
7894,37,27357
14075,37,27358
46084,37,27360
15052,37,27370
8132,37,27371
9386,37,27376
7104,37,27377
4661,37,27379
21932,37,27401
21958,37,27403
44567,37,27405
56458,37,27406
46242,37,27407
17296,37,27408
15621,37,27409
52388,37,27410
28706,37,27455
17571,37,27501
30831,37,27502
3471,37,27503
14566,37,27504
5896,37,27505
1929,37,27507
2053,37,27508
10167,37,27509
14644,37,27510
32029,37,27511
40755,37,27513
32110,37,27514
36139,37,27516
23346,37,27517
19630,37,27518
39178,37,27519
36357,37,27520
6035,37,27521
12335,37,27522
9552,37,27523
12338,37,27524
13338,37,27525
38894,37,27526
18216,37,27527
42128,37,27529
40117,37,27530
594,37,27531
31364,37,27534
17289,37,27536
24319,37,27537
18692,37,27539
29363,37,27540
3770,37,27541
9133,37,27542
4449,37,27544
23006,37,27545
19471,37,27546
24112,37,27549
1962,37,27551
2937,37,27553
441,37,27555
346,37,27556
7509,37,27557
2288,37,27559
22623,37,27560
1938,37,27562
5008,37,27563
25255,37,27565
480,37,27568
8022,37,27569
3893,37,27571
6546,37,27572
11414,37,27573
14373,37,27574
17091,37,27576
22911,37,27577
3049,37,27581
289,37,27582
6921,37,27583
53078,37,27587
8370,37,27589
19589,37,27591
15244,37,27592
15619,37,27596
22181,37,27597
9450,37,27601
47033,37,27603
42204,37,27604
4495,37,27605
43210,37,27606
25188,37,27607
10429,37,27608
32964,37,27609
65648,37,27610
35028,37,27612
42690,37,27613
31516,37,27614
42166,37,27615
42294,37,27616
15199,37,27617
21288,37,27701
41937,37,27703
34517,37,27704
46282,37,27705
45023,37,27707
1047,37,27709
20035,37,27712
46660,37,27713
21740,37,27801
21227,37,27803
29058,37,27804
3992,37,27805
2331,37,27806
6629,37,27807
2225,37,27808
5091,37,27809
4377,37,27810
2593,37,27812
747,37,27813
1676,37,27814
2516,37,27816
7358,37,27817
1344,37,27818
330,37,27819
3088,37,27820
358,37,27821
8143,37,27822
8201,37,27823
1476,37,27824
103,37,27825
1379,37,27826
33,37,27827
9071,37,27828
1930,37,27829
4755,37,27830
3908,37,27831
2847,37,27832
52914,37,27834
5903,37,27837
4001,37,27839
514,37,27840
84,37,27841
1493,37,27842
1157,37,27843
2950,37,27844
2394,37,27845
2988,37,27846
936,37,27847
1544,37,27849
7247,37,27850
5268,37,27851
2977,37,27852
673,37,27853
6456,37,27855
17141,37,27856
1298,37,27857
55781,37,27858
2246,37,27860
71,37,27861
877,37,27862
11735,37,27863
4779,37,27864
1927,37,27865
855,37,27866
2258,37,27869
27236,37,27870
4619,37,27871
375,37,27872
397,37,27873
4861,37,27874
517,37,27875
1302,37,27876
1931,37,27878
311,37,27879
3304,37,27880
61,37,27881
7413,37,27882
3565,37,27883
1282,37,27884
984,37,27885
21591,37,27886
2560,37,27888
27468,37,27889
2521,37,27890
5227,37,27891
15182,37,27892
39723,37,27893
20130,37,27896
2265,37,27897
40699,37,27909
12007,37,27910
777,37,27915
747,37,27916
833,37,27917
1130,37,27919
1326,37,27920
4805,37,27921
1030,37,27922
598,37,27923
3140,37,27924
4217,37,27925
1915,37,27926
542,37,27927
1986,37,27928
1166,37,27929
12562,37,27932
1698,37,27935
1091,37,27936
4333,37,27937
1505,37,27938
2361,37,27939
536,37,27941
901,37,27942
504,37,27943
11909,37,27944
1207,37,27946
1230,37,27947
10862,37,27948
6947,37,27949
2006,37,27950
1021,37,27953
6111,37,27954
340,37,27956
1356,37,27957
10144,37,27958
2789,37,27959
948,37,27960
7792,37,27962
545,37,27964
527,37,27965
1052,37,27966
366,37,27967
298,37,27968
3409,37,27970
244,37,27972
1323,37,27973
1285,37,27974
3449,37,27976
225,37,27978
1719,37,27979
2182,37,27980
1643,37,27981
82,37,27982
10416,37,27983
283,37,27985
2430,37,27986
26760,37,28001
1130,37,28006
611,37,28007
1121,37,28009
20048,37,28012
13463,37,28016
695,37,28017
5562,37,28018
123,37,28019
2322,37,28020
13612,37,28021
14175,37,28023
49160,37,28025
55435,37,28027
24390,37,28031
3105,37,28032
2749,37,28033
16642,37,28034
14654,37,28036
18287,37,28037
116,37,28039
7969,37,28040
21055,37,28043
34932,37,28052
36270,37,28054
31418,37,28056
2802,37,28071
1357,37,28072
5621,37,28073
16143,37,28075
722,37,28076
482,37,28077
52133,37,28078
31979,37,28079
7299,37,28080
25190,37,28081
23820,37,28083
25895,37,28086
2862,37,28088
248,37,28089
8342,37,28090
2158,37,28091
38570,37,28092
5369,37,28097
3579,37,28098
698,37,28101
78,37,28102
10311,37,28103
28040,37,28104
39586,37,28105
6422,37,28107
54,37,28108
387,37,28109
50365,37,28110
26311,37,28112
7554,37,28114
34339,37,28115
35454,37,28117
2801,37,28119
19807,37,28120
6622,37,28124
2525,37,28125
7594,37,28127
7476,37,28128
5399,37,28129
2878,37,28133
9453,37,28134
6123,37,28135
3120,37,28137
10495,37,28138
20111,37,28139
24734,37,28144
27614,37,28146
24697,37,28147
28098,37,28150
24735,37,28152
3108,37,28159
3929,37,28160
5233,37,28163
14085,37,28164
8619,37,28166
2362,37,28167
10230,37,28168
173,37,28169
12355,37,28170
45097,37,28173
8608,37,28174
11195,37,28202
11315,37,28203
4796,37,28204
43931,37,28205
11898,37,28206
9280,37,28207
34167,37,28208
20317,37,28209
42263,37,28210
28523,37,28211
38457,37,28212
37309,37,28213
34721,37,28214
53629,37,28215
47208,37,28216
24204,37,28217
37286,37,28226
49635,37,28227
0,37,28244
37547,37,28262
71048,37,28269
31525,37,28270
31478,37,28273
59664,37,28277
19283,37,28278
10,37,28280
0,37,28282
17165,37,28301
30909,37,28303
37147,37,28304
6073,37,28305
39683,37,28306
17631,37,28307
405,37,28308
3459,37,28310
34567,37,28311
18538,37,28312
54520,37,28314
11681,37,28315
4627,37,28318
9229,37,28320
3182,37,28323
508,37,28325
17646,37,28326
15433,37,28327
27042,37,28328
346,37,28330
482,37,28332
11830,37,28333
24908,37,28334
10670,37,28337
4607,37,28338
6751,37,28339
10765,37,28340
4257,37,28341
298,37,28342
1685,37,28343
3415,37,28344
12592,37,28345
1983,37,28347
33307,37,28348
3724,37,28349
305,37,28350
4759,37,28351
25641,37,28352
5018,37,28356
3125,37,28357
38738,37,28358
14263,37,28360
1202,37,28363
14809,37,28364
17144,37,28365
5061,37,28366
87,37,28367
2652,37,28369
6519,37,28371
14783,37,28372
2150,37,28373
15990,37,28374
102,37,28375
37991,37,28376
12666,37,28377
26388,37,28379
7056,37,28382
8080,37,28383
12097,37,28384
3029,37,28385
6319,37,28386
13921,37,28387
19942,37,28390
5302,37,28391
1579,37,28392
2005,37,28393
5164,37,28394
2375,37,28395
2732,37,28396
8112,37,28398
2140,37,28399
22094,37,28401
36063,37,28403
29152,37,28405
31296,37,28409
31962,37,28411
35573,37,28412
3886,37,28420
1521,37,28421
6641,37,28422
2290,37,28423
128,37,28424
10906,37,28425
6033,37,28428
8026,37,28429
1900,37,28430
7102,37,28431
1968,37,28432
5050,37,28433
1329,37,28434
2490,37,28435
2203,37,28436
1845,37,28438
1595,37,28439
3198,37,28441
1647,37,28442
17512,37,28443
2085,37,28444
5676,37,28445
1391,37,28447
1243,37,28448
1692,37,28449
2438,37,28450
27112,37,28451
694,37,28452
3829,37,28453
2545,37,28454
2117,37,28455
3658,37,28456
9905,37,28457
6444,37,28458
7652,37,28460
16126,37,28461
11680,37,28462
9799,37,28463
2457,37,28464
6531,37,28465
10103,37,28466
8703,37,28467
4375,37,28468
5839,37,28469
10644,37,28470
19658,37,28472
4588,37,28478
4903,37,28479
2473,37,28480
20389,37,28501
21642,37,28504
2737,37,28508
1502,37,28510
694,37,28511
2896,37,28512
10346,37,28513
2915,37,28515
11431,37,28516
7909,37,28518
404,37,28519
327,37,28520
2287,37,28521
2456,37,28523
426,37,28524
3132,37,28525
2489,37,28526
1140,37,28527
644,37,28528
2193,37,28529
7332,37,28530
1207,37,28531
23320,37,28532
2952,37,28533
137,37,28537
2175,37,28538
15469,37,28539
49252,37,28540
4699,37,28543
5368,37,28544
42696,37,28546
21884,37,28547
14093,37,28551
254,37,28552
454,37,28553
243,37,28554
5175,37,28555
963,37,28556
14429,37,28557
28921,37,28560
36176,37,28562
21432,37,28570
2585,37,28571
6531,37,28572
2176,37,28573
15102,37,28574
316,37,28575
522,37,28577
6363,37,28578
622,37,28579
12657,37,28580
214,37,28581
1588,37,28582
281,37,28583
11396,37,28584
3942,37,28585
8218,37,28586
369,37,28587
180,37,28589
23407,37,28590
3655,37,28594
50026,37,28601
28981,37,28602
6249,37,28604
3412,37,28605
2158,37,28606
33059,37,28607
5864,37,28609
9913,37,28610
885,37,28611
12397,37,28612
22759,37,28613
1876,37,28615
493,37,28616
2261,37,28617
2352,37,28618
1520,37,28619
10472,37,28621
2527,37,28622
1653,37,28623
1639,37,28624
36189,37,28625
2714,37,28626
1152,37,28627
479,37,28628
75,37,28629
20041,37,28630
637,37,28631
5225,37,28634
3901,37,28635
5522,37,28636
1746,37,28637
12302,37,28638
4719,37,28640
5745,37,28642
3521,37,28643
1494,37,28644
47703,37,28645
342,37,28646
89,37,28647
993,37,28649
11883,37,28650
7132,37,28651
46,37,28652
3495,37,28654
54996,37,28655
9488,37,28657
27022,37,28658
21134,37,28659
2249,37,28660
140,37,28662
614,37,28663
2571,37,28665
368,37,28666
559,37,28667
300,37,28668
3146,37,28669
2719,37,28670
597,37,28671
35,37,28672
5919,37,28673
6621,37,28675
3483,37,28676
32940,37,28677
5226,37,28678
2064,37,28679
25910,37,28681
1129,37,28682
1697,37,28683
2141,37,28684
2076,37,28685
1712,37,28689
9295,37,28690
4067,37,28692
1700,37,28693
7744,37,28694
12930,37,28697
2256,37,28698
3635,37,28701
366,37,28702
18821,37,28704
6715,37,28705
94,37,28707
754,37,28708
2225,37,28709
13209,37,28711
19347,37,28712
8686,37,28713
16753,37,28714
24582,37,28715
17477,37,28716
1729,37,28717
553,37,28718
8048,37,28719
114,37,28720
10063,37,28721
6371,37,28722
11329,37,28723
43,37,28725
3203,37,28726
2894,37,28729
9133,37,28730
7778,37,28731
16491,37,28732
21,37,28733
27040,37,28734
256,37,28735
787,37,28736
19786,37,28739
1364,37,28740
3197,37,28741
2710,37,28742
2125,37,28743
551,37,28745
2388,37,28746
2198,37,28747
11334,37,28748
50,37,28749
2916,37,28751
30600,37,28752
11670,37,28753
7679,37,28754
4504,37,28756
280,37,28757
6922,37,28759
7816,37,28761
6857,37,28762
2725,37,28763
1262,37,28766
6813,37,28768
8558,37,28771
1239,37,28772
3378,37,28773
1013,37,28774
296,37,28775
10638,37,28777
10381,37,28778
16111,37,28779
939,37,28781
6584,37,28782
1593,37,28783
7338,37,28785
20714,37,28786
19718,37,28787
5097,37,28789
3205,37,28790
14171,37,28791
32689,37,28792
15019,37,28801
28693,37,28803
20507,37,28804
17620,37,28805
38550,37,28806
5354,37,28901
1373,37,28902
8533,37,28904
3129,37,28905
18475,37,28906
1030,37,28909
78,38,56744
246,38,57638
23,38,57641
36,38,57642
90,38,57645
15,38,57648
23,38,57660
55,38,58001
23,38,58002
266,38,58004
854,38,58005
427,38,58006
119,38,58007
229,38,58008
102,38,58009
391,38,58011
2474,38,58012
101,38,58013
291,38,58015
192,38,58016
313,38,58017
324,38,58018
447,38,58021
1391,38,58027
129,38,58029
649,38,58030
414,38,58031
722,38,58032
374,38,58033
262,38,58035
274,38,58036
332,38,58038
920,38,58040
1545,38,58041
1386,38,58042
167,38,58043
2230,38,58045
583,38,58046
3560,38,58047
418,38,58048
289,38,58049
1458,38,58051
581,38,58052
1171,38,58053
3128,38,58054
191,38,58056
147,38,58057
123,38,58058
1168,38,58059
1329,38,58060
413,38,58061
174,38,58062
340,38,58063
450,38,58064
22,38,58065
243,38,58067
321,38,58068
176,38,58069
409,38,58071
7997,38,58072
9276,38,58075
236,38,58076
787,38,58077
26321,38,58078
530,38,58079
845,38,58081
