zipcode,state,actual_med_income,predicted_med_income,residual,abs_residual
20910,24,78738,86257.43155,-7519.431555,7519.431555
20912,24,62204,86257.43155,-24053.43155,24053.43155
21001,24,58060,52754.76619,5305.233813,5305.233813
21009,24,85510,93776.34667,-8266.346667,8266.346667
21010,24,90000,67119.72857,22880.27143,22880.27143
21013,24,104089,124538.9524,-20449.95238,20449.95238
21014,24,88054,93776.34667,-5722.346667,5722.346667
21017,24,74381,68283.34201,6097.657993,6097.657993
21029,24,183966,145437.5455,38528.45455,38528.45455
21032,24,116847,107168.6996,9678.300429,9678.300429
21034,24,60871,72575.51374,-11704.51374,11704.51374
21037,24,100242,107168.6996,-6926.699571,6926.699571
21040,24,52165,52754.76619,-589.7661871,589.7661871
21042,24,142528,145437.5455,-2909.545455,2909.545455
21044,24,98478,107168.6996,-8690.699571,8690.699571
21046,24,104535,107168.6996,-2633.699571,2633.699571
21047,24,111300,107168.6996,4131.300429,4131.300429
21050,24,86901,107168.6996,-20267.69957,20267.69957
21051,24,71500,86257.43155,-14757.43155,14757.43155
21052,24,38611,67119.72857,-28508.72857,28508.72857
21053,24,90361,92801.75,-2440.75,2440.75
21056,24,226786,81785.12381,145000.8762,145000.8762
21057,24,103448,107168.6996,-3720.699571,3720.699571
21060,24,63316,72575.51374,-9259.513736,9259.513736
21071,24,95156,81785.12381,13370.87619,13370.87619
21074,24,81500,93776.34667,-12276.34667,12276.34667
21075,24,89911,107168.6996,-17257.69957,17257.69957
21076,24,110890,107168.6996,3721.300429,3721.300429
21077,24,78190,86257.43155,-8067.431555,8067.431555
21078,24,65344,81702.10886,-16358.10886,16358.10886
21087,24,92738,92801.75,-63.75,63.75
21090,24,71938,81702.10886,-9764.108861,9764.108861
21093,24,82649,107168.6996,-24519.69957,24519.69957
21104,24,125000,124538.9524,461.047619,461.047619
21111,24,114632,107168.6996,7463.300429,7463.300429
21113,24,95919,93776.34667,2142.653333,2142.653333
21114,24,107715,107168.6996,546.3004292,546.3004292
21117,24,76645,81702.10886,-5057.108861,5057.108861
21120,24,118450,107168.6996,11281.30043,11281.30043
21122,24,88880,93776.34667,-4896.346667,4896.346667
21128,24,82875,93776.34667,-10901.34667,10901.34667
21130,24,63393,67119.72857,-3726.728571,3726.728571
21132,24,106875,81702.10886,25172.89114,25172.89114
21133,24,75010,81702.10886,-6692.108861,6692.108861
21136,24,72571,81702.10886,-9131.108861,9131.108861
21140,24,145560,124538.9524,21021.04762,21021.04762
21144,24,91719,92801.75,-1082.75,1082.75
21146,24,121484,107168.6996,14315.30043,14315.30043
21152,24,94701,107168.6996,-12467.69957,12467.69957
21153,24,198750,67119.72857,131630.2714,131630.2714
21155,24,50670,81702.10886,-31032.10886,31032.10886
21156,24,70000,81702.10886,-11702.10886,11702.10886
21158,24,79148,93776.34667,-14628.34667,14628.34667
21160,24,73125,81702.10886,-8577.108861,8577.108861
21161,24,82621,92801.75,-10180.75,10180.75
21162,24,80341,81702.10886,-1361.108861,1361.108861
21163,24,122083,124538.9524,-2455.952381,2455.952381
21201,24,27465,41685.6773,-14220.6773,14220.6773
21202,24,30425,46295.85534,-15870.85534,15870.85534
21204,24,73611,92801.75,-19190.75,19190.75
21205,24,25522,26492.03006,-970.0300601,970.0300601
21206,24,48428,52754.76619,-4326.766187,4326.766187
21207,24,51179,72575.51374,-21396.51374,21396.51374
21209,24,70809,81702.10886,-10893.10886,10893.10886
21210,24,82689,107168.6996,-24479.69957,24479.69957
21212,24,61912,81702.10886,-19790.10886,19790.10886
21215,24,34471,46295.85534,-11824.85534,11824.85534
21217,24,26187,26492.03006,-305.0300601,305.0300601
21218,24,38261,46295.85534,-8034.855337,8034.855337
21219,24,59900,72575.51374,-12675.51374,12675.51374
21220,24,61672,52754.76619,8917.233813,8917.233813
21224,24,55085,52754.76619,2330.233813,2330.233813
21225,24,37487,52754.76619,-15267.76619,15267.76619
21229,24,45055,57670.76667,-12615.76667,12615.76667
21230,24,63805,72575.51374,-8770.513736,8770.513736
21231,24,53750,52754.76619,995.2338129,995.2338129
21234,24,58332,72575.51374,-14243.51374,14243.51374
21236,24,69219,81702.10886,-12483.10886,12483.10886
21237,24,61172,72575.51374,-11403.51374,11403.51374
21239,24,51331,68283.34201,-16952.34201,16952.34201
21244,24,59494,72575.51374,-13081.51374,13081.51374
21286,24,68682,81702.10886,-13020.10886,13020.10886
21401,24,84054,92801.75,-8747.75,8747.75
21402,24,109125,50789.89723,58335.10277,58335.10277
21403,24,83056,92801.75,-9745.75,9745.75
21409,24,107029,107168.6996,-139.6995708,139.6995708
21502,24,37262,46295.85534,-9033.855337,9033.855337
21520,24,55278,56296.87424,-1018.874239,1018.874239
21521,24,42000,47083.97236,-5083.972357,5083.972357
21522,24,60156,49992.02349,10163.97651,10163.97651
21524,24,31607,43510.07883,-11903.07883,11903.07883
21529,24,37250,43510.07883,-6260.07883,6260.07883
21531,24,36831,47083.97236,-10252.97236,10252.97236
21532,24,39119,51484.22667,-12365.22667,12365.22667
21536,24,49271,51484.22667,-2213.226667,2213.226667
21538,24,40037,49992.02349,-9955.02349,9955.02349
21539,24,42098,48717.85045,-6619.850451,6619.850451
21540,24,24063,47083.97236,-23020.97236,23020.97236
21541,24,32415,61723.9646,-29308.9646,29308.9646
21542,24,45417,47083.97236,-1666.972357,1666.972357
21543,24,52656,47083.97236,5572.027643,5572.027643
21545,24,49222,43510.07883,5711.92117,5711.92117
21550,24,41250,56296.87424,-15046.87424,15046.87424
21555,24,56042,51484.22667,4557.773333,4557.773333
21557,24,45972,51484.22667,-5512.226667,5512.226667
21561,24,63938,56296.87424,7641.125761,7641.125761
21562,24,49800,47083.97236,2716.027643,2716.027643
21601,24,57875,72575.51374,-14700.51374,14700.51374
21607,24,70946,61723.9646,9222.035398,9222.035398
21610,24,54063,61723.9646,-7660.964602,7660.964602
21612,24,56071,81702.10886,-25631.10886,25631.10886
21613,24,41001,52754.76619,-11753.76619,11753.76619
21617,24,93535,107168.6996,-13633.69957,13633.69957
21620,24,53761,72575.51374,-18814.51374,18814.51374
21622,24,29826,61723.9646,-31897.9646,31897.9646
21623,24,66471,81702.10886,-15231.10886,15231.10886
21624,24,54938,58635.76812,-3697.768116,3697.768116
21626,24,36250,49992.02349,-13742.02349,13742.02349
21628,24,62438,49992.02349,12445.97651,12445.97651
21629,24,64901,68283.34201,-3382.342007,3382.342007
21631,24,67589,61723.9646,5865.035398,5865.035398
21634,24,87721,41685.6773,46035.3227,46035.3227
21636,24,60926,61723.9646,-797.9646018,797.9646018
21638,24,94180,92801.75,1378.25,1378.25
21639,24,65361,61723.9646,3637.035398,3637.035398
21640,24,47778,56296.87424,-8518.874239,8518.874239
21641,24,78750,49992.02349,28757.97651,28757.97651
21644,24,71894,49992.02349,21901.97651,21901.97651
21645,24,44844,72575.51374,-27731.51374,27731.51374
21647,24,59063,72575.51374,-13512.51374,13512.51374
21648,24,64559,49992.02349,14566.97651,14566.97651
21649,24,50658,56296.87424,-5638.874239,5638.874239
21650,24,26750,61723.9646,-34973.9646,34973.9646
21651,24,62625,61723.9646,901.0353982,901.0353982
21652,24,66282,58635.76812,7646.231884,7646.231884
21654,24,66490,92801.75,-26311.75,26311.75
21655,24,61880,61723.9646,156.0353982,156.0353982
21658,24,85909,107168.6996,-21259.69957,21259.69957
21659,24,70145,57670.76667,12474.23333,12474.23333
21660,24,63144,61723.9646,1420.035398,1420.035398
21661,24,48594,61723.9646,-13129.9646,13129.9646
21662,24,71894,92801.75,-20907.75,20907.75
21663,24,67277,72575.51374,-5298.513736,5298.513736
21664,24,52604,49992.02349,2611.97651,2611.97651
21666,24,98465,107168.6996,-8703.699571,8703.699571
21667,24,78438,61723.9646,16714.0354,16714.0354
21668,24,59091,61723.9646,-2632.964602,2632.964602
21669,24,43333,49992.02349,-6659.02349,6659.02349
21671,24,81223,61723.9646,19499.0354,19499.0354
21672,24,38958,43111.15718,-4153.157175,4153.157175
21675,24,17708,43111.15718,-25403.15718,25403.15718
21677,24,76250,58635.76812,17614.23188,17614.23188
21678,24,61970,61723.9646,246.0353982,246.0353982
21679,24,72404,81702.10886,-9298.108861,9298.108861
21701,24,72646,81702.10886,-9056.108861,9056.108861
21702,24,69948,81702.10886,-11754.10886,11754.10886
21703,24,76531,81702.10886,-5171.108861,5171.108861
21704,24,116869,124538.9524,-7669.952381,7669.952381
21711,24,70870,57670.76667,13199.23333,13199.23333
21716,24,56708,68283.34201,-11575.34201,11575.34201
21718,24,71429,81702.10886,-10273.10886,10273.10886
21722,24,57014,57670.76667,-656.7666667,656.7666667
21723,24,104638,116485.2,-11847.2,11847.2
21727,24,57455,72575.51374,-15120.51374,15120.51374
21733,24,82778,68283.34201,14494.65799,14494.65799
21734,24,52750,47083.97236,5666.027643,5666.027643
21737,24,160580,145437.5455,15142.45455,15142.45455
21738,24,196361,145437.5455,50923.45455,50923.45455
21742,24,66169,68283.34201,-2114.342007,2114.342007
21754,24,136289,124538.9524,11750.04762,11750.04762
21756,24,86250,68283.34201,17966.65799,17966.65799
21757,24,72572,72575.51374,-3.513736264,3.513736264
21762,24,94375,74586.77778,19788.22222,19788.22222
21766,24,53646,51484.22667,2161.773333,2161.773333
21767,24,25592,46295.85534,-20703.85534,20703.85534
21770,24,105325,107168.6996,-1843.699571,1843.699571
21771,24,107775,107168.6996,606.3004292,606.3004292
21773,24,90769,92801.75,-2032.75,2032.75
21774,24,113086,124538.9524,-11452.95238,11452.95238
21776,24,92853,81702.10886,11150.89114,11150.89114
21777,24,106667,93776.34667,12890.65333,12890.65333
21778,24,78158,67119.72857,11038.27143,11038.27143
21779,24,95391,68283.34201,27107.65799,27107.65799
21780,24,64545,68283.34201,-3738.342007,3738.342007
21783,24,68408,68283.34201,124.6579926,124.6579926
21784,24,103994,107168.6996,-3174.699571,3174.699571
21787,24,72004,81702.10886,-9698.108861,9698.108861
21788,24,74471,81702.10886,-7231.108861,7231.108861
21791,24,87531,72575.51374,14955.48626,14955.48626
21793,24,81970,81702.10886,267.8911392,267.8911392
21794,24,178977,169775.386,9201.614035,9201.614035
21795,24,56332,57670.76667,-1338.766667,1338.766667
21797,24,125375,107168.6996,18206.30043,18206.30043
21801,24,51188,57670.76667,-6482.766667,6482.766667
21810,24,54875,43111.15718,11763.84282,11763.84282
21811,24,60676,61723.9646,-1047.964602,1047.964602
21813,24,85292,61723.9646,23568.0354,23568.0354
21817,24,31522,46295.85534,-14773.85534,14773.85534
21822,24,38304,57670.76667,-19366.76667,19366.76667
21824,24,31250,49992.02349,-18742.02349,18742.02349
21826,24,54250,57670.76667,-3420.766667,3420.766667
21829,24,43684,49992.02349,-6308.02349,6308.02349
21837,24,59762,57670.76667,2091.233333,2091.233333
21838,24,70905,46295.85534,24609.14466,24609.14466
21840,24,55250,57670.76667,-2420.766667,2420.766667
21849,24,51729,57670.76667,-5941.766667,5941.766667
21850,24,54103,57670.76667,-3567.766667,3567.766667
21853,24,37758,46295.85534,-8537.855337,8537.855337
21856,24,50313,57670.76667,-7357.766667,7357.766667
21861,24,42933,43510.07883,-577.0788303,577.0788303
21862,24,47241,49992.02349,-2751.02349,2751.02349
21863,24,49245,56296.87424,-7051.874239,7051.874239
21864,24,63088,49992.02349,13095.97651,13095.97651
21865,24,55313,57670.76667,-2357.766667,2357.766667
21869,24,51833,46295.85534,5537.144663,5537.144663
21871,24,41696,46295.85534,-4599.855337,4599.855337
21872,24,59698,49992.02349,9705.97651,9705.97651
21874,24,64333,57670.76667,6662.233333,6662.233333
21875,24,40507,57670.76667,-17163.76667,17163.76667
21901,24,65951,68283.34201,-2332.342007,2332.342007
21903,24,66518,68283.34201,-1765.342007,1765.342007
21904,24,68125,68283.34201,-158.3420074,158.3420074
21911,24,66048,68283.34201,-2235.342007,2235.342007
21912,24,75288,81702.10886,-6414.108861,6414.108861
21913,24,48438,49992.02349,-1554.02349,1554.02349
21914,24,62656,49992.02349,12663.97651,12663.97651
21915,24,69701,68283.34201,1417.657993,1417.657993
21918,24,80161,68283.34201,11877.65799,11877.65799
21919,24,49038,68283.34201,-19245.34201,19245.34201
21920,24,31833,49992.02349,-18159.02349,18159.02349
21921,24,65716,68283.34201,-2567.342007,2567.342007
21930,24,66176,49992.02349,16183.97651,16183.97651
22003,51,93823,86257.43155,7565.568445,7565.568445
22015,51,120575,107168.6996,13406.30043,13406.30043
22025,51,115000,107168.6996,7831.300429,7831.300429
22026,51,77264,72575.51374,4688.486264,4688.486264
22027,51,187768,169775.386,17992.61404,17992.61404
22030,51,102140,107208.5238,-5068.52381,5068.52381
22031,51,106728,86257.43155,20470.56845,20470.56845
22032,51,128483,128151.5478,331.4521739,331.4521739
22033,51,103052,107168.6996,-4116.699571,4116.699571
22039,51,196637,169775.386,26861.61404,26861.61404
22041,51,73839,72575.51374,1263.486264,1263.486264
22043,51,103972,86257.43155,17714.56845,17714.56845
22060,51,78506,74586.77778,3919.222222,3919.222222
22066,51,214219,169775.386,44443.61404,44443.61404
22079,51,99025,107168.6996,-8143.699571,8143.699571
22101,51,180540,169775.386,10764.61404,10764.61404
22124,51,156912,169775.386,-12863.38596,12863.38596
22125,51,95446,74586.77778,20859.22222,20859.22222
22134,51,58461,74586.77778,-16125.77778,16125.77778
22152,51,113351,107168.6996,6182.300429,6182.300429
22153,51,135641,107168.6996,28472.30043,28472.30043
22180,51,127205,128151.5478,-946.5478261,946.5478261
22181,51,150929,145437.5455,5491.454545,5491.454545
22182,51,160631,169775.386,-9144.385965,9144.385965
22192,51,98169,93776.34667,4392.653333,4392.653333
22201,51,113683,86257.43155,27425.56845,27425.56845
22202,51,110092,66747.21833,43344.78167,43344.78167
22204,51,76052,66747.21833,9304.781671,9304.781671
22205,51,140819,128151.5478,12667.45217,12667.45217
22206,51,98985,86257.43155,12727.56845,12727.56845
22207,51,169636,169775.386,-139.3859649,139.3859649
22209,51,93906,66747.21833,27158.78167,27158.78167
22211,51,25000,36258.12821,-11258.12821,11258.12821
22303,51,83281,86257.43155,-2976.431555,2976.431555
22305,51,78220,86257.43155,-8037.431555,8037.431555
22308,51,163632,145437.5455,18194.45455,18194.45455
22309,51,81458,86257.43155,-4799.431555,4799.431555
22310,51,108482,86257.43155,22224.56845,22224.56845
22311,51,66319,66747.21833,-428.2183288,428.2183288
22312,51,76845,86257.43155,-9412.431555,9412.431555
22314,51,117037,102807.5862,14229.41379,14229.41379
22315,51,128008,107168.6996,20839.30043,20839.30043
22401,51,47040,52754.76619,-5714.766187,5714.766187
22405,51,84528,81702.10886,2825.891139,2825.891139
22406,51,84980,81702.10886,3277.891139,3277.891139
22407,51,78164,81702.10886,-3538.108861,3538.108861
22408,51,84551,81702.10886,2848.891139,2848.891139
22427,51,42232,46295.85534,-4063.855337,4063.855337
22432,51,44038,67119.72857,-23081.72857,23081.72857
22433,51,81326,59253.44216,22072.55784,22072.55784
22435,51,44806,59253.44216,-14447.44216,14447.44216
22436,51,50068,52754.76619,-2686.766187,2686.766187
22437,51,48750,57670.76667,-8920.766667,8920.766667
22443,51,49091,57670.76667,-8579.766667,8579.766667
22448,51,52143,67119.72857,-14976.72857,14976.72857
22454,51,41859,51484.22667,-9625.226667,9625.226667
22460,51,43229,59253.44216,-16024.44216,16024.44216
22469,51,37820,41685.6773,-3865.677298,3865.677298
22473,51,54250,67119.72857,-12869.72857,12869.72857
22476,51,54265,46295.85534,7969.144663,7969.144663
22480,51,55950,68283.34201,-12333.34201,12333.34201
22482,51,40864,59253.44216,-18389.44216,18389.44216
22485,51,82256,81702.10886,553.8911392,553.8911392
22488,51,43942,59253.44216,-15311.44216,15311.44216
22503,51,55611,49992.02349,5618.97651,5618.97651
22504,51,38889,52754.76619,-13865.76619,13865.76619
22511,51,46000,49992.02349,-3992.02349,3992.02349
22514,51,49271,46295.85534,2975.144663,2975.144663
22529,51,33096,49992.02349,-16896.02349,16896.02349
22530,51,48224,49992.02349,-1768.02349,1768.02349
22534,51,58854,57670.76667,1183.233333,1183.233333
22538,51,103021,49992.02349,53028.97651,53028.97651
22539,51,59881,74586.77778,-14705.77778,14705.77778
22542,51,71615,68283.34201,3331.657993,3331.657993
22546,51,61637,68283.34201,-6646.342007,6646.342007
22551,51,68313,68283.34201,29.65799257,29.65799257
22553,51,92521,68283.34201,24237.65799,24237.65799
22554,51,103818,81702.10886,22115.89114,22115.89114
22556,51,101463,81702.10886,19760.89114,19760.89114
22560,51,45377,46295.85534,-918.8553371,918.8553371
22567,51,54299,57670.76667,-3371.766667,3371.766667
22572,51,46818,46295.85534,522.1446629,522.1446629
22576,51,43808,61723.9646,-17915.9646,17915.9646
22578,51,55078,61723.9646,-6645.964602,6645.964602
22601,51,44572,46295.85534,-1723.855337,1723.855337
22602,51,72388,68283.34201,4104.657993,4104.657993
22603,51,56944,59253.44216,-2309.442164,2309.442164
22610,51,52118,59253.44216,-7135.442164,7135.442164
22620,51,87353,72575.51374,14777.48626,14777.48626
22623,51,57404,59253.44216,-1849.442164,1849.442164
22624,51,61771,59253.44216,2517.557836,2517.557836
22625,51,74458,68283.34201,6174.657993,6174.657993
22627,51,74881,59253.44216,15627.55784,15627.55784
22630,51,60977,57670.76667,3306.233333,3306.233333
22639,51,103125,81702.10886,21422.89114,21422.89114
22641,51,58750,57670.76667,1079.233333,1079.233333
22642,51,76198,93776.34667,-17578.34667,17578.34667
22644,51,57609,57670.76667,-61.76666667,61.76666667
22645,51,50202,59253.44216,-9051.442164,9051.442164
22646,51,64097,67119.72857,-3022.728571,3022.728571
22650,51,54487,51484.22667,3002.773333,3002.773333
22652,51,64432,57670.76667,6761.233333,6761.233333
22654,51,94160,68283.34201,25876.65799,25876.65799
22656,51,51923,67119.72857,-15196.72857,15196.72857
22657,51,54238,57670.76667,-3432.766667,3432.766667
22663,51,59509,59253.44216,255.5578358,255.5578358
22664,51,43951,46295.85534,-2344.855337,2344.855337
22709,51,52813,49992.02349,2820.97651,2820.97651
22712,51,76013,72575.51374,3437.486264,3437.486264
22713,51,59796,72575.51374,-12779.51374,12779.51374
22714,51,70625,72575.51374,-1950.513736,1950.513736
22716,51,55200,61723.9646,-6523.964602,6523.964602
22718,51,68673,61723.9646,6949.035398,6949.035398
22719,51,33969,49992.02349,-16023.02349,16023.02349
22722,51,73313,49992.02349,23320.97651,23320.97651
22727,51,52453,61723.9646,-9270.964602,9270.964602
22728,51,96667,81702.10886,14964.89114,14964.89114
22733,51,59097,57670.76667,1426.233333,1426.233333
